superpop,pathway,n_genes,n_below,expected_below,fold,perm_p,q
AFR,GO:Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),32,6,2.9708666771274648,2.019612676056338,0.06985,1.0
AFR,GO:Centromeric Sister Chromatid Cohesion (GO:0070601),5,2,0.46419791830116636,4.308507042253521,0.0703,1.0
AFR,GO:Cellular Response To Amino Acid Stimulus (GO:0071230),32,6,2.9708666771274648,2.019612676056338,0.0706,1.0
AFR,GO:Embryonic Hindlimb Morphogenesis (GO:0035116),5,2,0.46419791830116636,4.308507042253521,0.0706,1.0
AFR,GO:Protein Localization To Site Of Double-Strand Break (GO:1990166),5,2,0.46419791830116636,4.308507042253521,0.0706,1.0
AFR,GO:Mesenchymal Cell Migration (GO:0090497),32,6,2.9708666771274648,2.019612676056338,0.07095,1.0
AFR,GO:Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),32,6,2.9708666771274648,2.019612676056338,0.07095,1.0
AFR,GO:Selective Autophagy (GO:0061912),56,9,5.1990166849730635,1.7310965794768611,0.0711,1.0
AFR,GO:Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),32,6,2.9708666771274648,2.019612676056338,0.07125,1.0
AFR,GO:Hemopoiesis (GO:0030097),98,14,9.09827919870286,1.5387525150905434,0.07135,1.0
AFR,GO:Positive Regulation Of NK T Cell Proliferation (GO:0051142),5,2,0.46419791830116636,4.308507042253521,0.0714,1.0
AFR,GO:Positive Regulation Of Nuclear Cell Cycle DNA Replication (GO:0010571),5,2,0.46419791830116636,4.308507042253521,0.0714,1.0
AFR,GO:Negative Regulation Of Angiogenesis (GO:0016525),81,12,7.520006276478895,1.5957433489827857,0.07185,1.0
AFR,GO:Negative Regulation Of Erythrocyte Differentiation (GO:0045647),5,2,0.46419791830116636,4.308507042253521,0.0722,1.0
AFR,GO:Regulation Of T-helper 17 Cell Lineage Commitment (GO:2000328),5,2,0.46419791830116636,4.308507042253521,0.07235,1.0
AFR,GO:Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),25,5,2.320989591505832,2.1542535211267606,0.07245,1.0
AFR,GO:Negative Regulation Of Myotube Differentiation (GO:0010832),11,3,1.021235420262566,2.937618437900128,0.07245,1.0
AFR,GO:Regulation Of Hepatocyte Proliferation (GO:2000345),5,2,0.46419791830116636,4.308507042253521,0.07245,1.0
AFR,KEGG:p53 signaling pathway,73,11,6.777289607197029,1.6230677213968743,0.07255,1.0
AFR,"GO:Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",11,3,1.021235420262566,2.937618437900128,0.0726,1.0
AFR,GO:Response To Bile Acid (GO:1903412),5,2,0.46419791830116636,4.308507042253521,0.07265,1.0
AFR,GO:Positive Regulation Of miRNA Metabolic Process (GO:2000630),48,8,4.456300015691197,1.7952112676056338,0.07305,1.0
AFR,GO:Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949),5,2,0.46419791830116636,4.308507042253521,0.07415,1.0
AFR,GO:Cellular Response To UV-B (GO:0071493),11,3,1.021235420262566,2.937618437900128,0.07425,1.0
AFR,GO:Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),11,3,1.021235420262566,2.937618437900128,0.0746,1.0
AFR,GO:Cell Cycle G1/S Phase Transition (GO:0044843),48,8,4.456300015691197,1.7952112676056338,0.0749,1.0
AFR,GO:Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),73,11,6.777289607197029,1.6230677213968743,0.075,1.0
AFR,GO:Negative Regulation Of Translational Initiation (GO:0045947),11,3,1.021235420262566,2.937618437900128,0.07505,1.0
AFR,GO:Synaptic Membrane Adhesion (GO:0099560),11,3,1.021235420262566,2.937618437900128,0.07505,1.0
AFR,GO:DNA Strand Elongation Involved In DNA Replication (GO:0006271),11,3,1.021235420262566,2.937618437900128,0.07515,1.0
AFR,GO:Cellular Response To Leucine Starvation (GO:1990253),11,3,1.021235420262566,2.937618437900128,0.07515,1.0
AFR,GO:Gastrulation (GO:0007369),18,4,1.671112505884199,2.3936150234741786,0.07525,1.0
AFR,GO:Negative Regulation By Host Of Viral Process (GO:0044793),11,3,1.021235420262566,2.937618437900128,0.07525,1.0
AFR,GO:Positive Regulation Of Neuroinflammatory Response (GO:0150078),11,3,1.021235420262566,2.937618437900128,0.07525,1.0
AFR,GO:Potassium Ion Export Across Plasma Membrane (GO:0097623),11,3,1.021235420262566,2.937618437900128,0.0753,1.0
AFR,GO:DNA Conformation Change (GO:0071103),11,3,1.021235420262566,2.937618437900128,0.07535,1.0
AFR,GO:Cellular Response To Fluid Shear Stress (GO:0071498),11,3,1.021235420262566,2.937618437900128,0.0757,1.0
AFR,GO:Meiosis I (GO:0007127),25,5,2.320989591505832,2.1542535211267606,0.07675,1.0
AFR,GO:Regulation Of Chondrocyte Differentiation (GO:0032330),25,5,2.320989591505832,2.1542535211267606,0.0769,1.0
AFR,GO:DNA Methylation-Dependent Heterochromatin Formation (GO:0006346),11,3,1.021235420262566,2.937618437900128,0.07735,1.0
AFR,KEGG:Chronic myeloid leukemia,74,11,6.870129190857262,1.6011343738104302,0.0775,1.0
AFR,GO:Phosphatidic Acid Metabolic Process (GO:0046473),33,6,3.063706260787698,1.9584122919334188,0.07835,1.0
AFR,GO:Regulation Of Necroptotic Process (GO:0060544),18,4,1.671112505884199,2.3936150234741786,0.07855,1.0
AFR,GO:Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),33,6,3.063706260787698,1.9584122919334188,0.0787,1.0
AFR,GO:Regulation Of Protein Neddylation (GO:2000434),18,4,1.671112505884199,2.3936150234741786,0.0789,1.0
AFR,KEGG:Hepatocellular carcinoma,164,21,15.225691720278258,1.3792476812092065,0.07915,1.0
AFR,KEGG:Basal transcription factors,41,7,3.8064229300695644,1.838996908278942,0.0792,1.0
AFR,GO:Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),49,8,4.54913959935143,1.7585743029606211,0.08015,1.0
AFR,GO:Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),18,4,1.671112505884199,2.3936150234741786,0.08055,1.0
AFR,GO:Regulation Of Epidermal Cell Differentiation (GO:0045604),18,4,1.671112505884199,2.3936150234741786,0.08055,1.0
AFR,GO:Regulation Of Mitochondrion Organization (GO:0010821),49,8,4.54913959935143,1.7585743029606211,0.0806,1.0
AFR,GO:Positive Regulation Of Notch Signaling Pathway (GO:0045747),33,6,3.063706260787698,1.9584122919334188,0.08075,1.0
AFR,GO:Histone H4 Acetylation (GO:0043967),33,6,3.063706260787698,1.9584122919334188,0.0811,1.0
AFR,GO:Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),18,4,1.671112505884199,2.3936150234741786,0.0816,1.0
AFR,GO:Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),41,7,3.8064229300695644,1.838996908278942,0.0817,1.0
AFR,KEGG:Legionellosis,57,9,5.291856268633297,1.7007264640474424,0.08205,1.0
AFR,GO:Response To Estrogen (GO:0043627),33,6,3.063706260787698,1.9584122919334188,0.0822,1.0
AFR,KEGG:Amphetamine addiction,66,10,6.127412521575396,1.632010243277849,0.08225,1.0
AFR,KEGG:Viral carcinogenesis,192,24,17.82520006276479,1.3464084507042253,0.08375,1.0
AFR,GO:Negative Regulation Of Protein Ubiquitination (GO:0031397),49,8,4.54913959935143,1.7585743029606211,0.0842,1.0
AFR,GO:Modification-Dependent Protein Catabolic Process (GO:0019941),182,23,16.896804226162455,1.3612041479647115,0.08425,1.0
AFR,GO:ncRNA Catabolic Process (GO:0034661),33,6,3.063706260787698,1.9584122919334188,0.0843,1.0
AFR,GO:Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),18,4,1.671112505884199,2.3936150234741786,0.08555,1.0
AFR,GO:G1/S Transition Of Mitotic Cell Cycle (GO:0000082),58,9,5.38469585229353,1.671403593977659,0.086,1.0
AFR,KEGG:Longevity regulating pathway,101,14,9.37679794968356,1.4930469948403293,0.08615,1.0
AFR,KEGG:Glycerolipid metabolism,58,9,5.38469585229353,1.671403593977659,0.08755,1.0
AFR,GO:Cilium Assembly (GO:0060271),231,28,21.445943825513886,1.305608194622279,0.088,1.0
AFR,GO:Embryonic Limb Morphogenesis (GO:0030326),34,6,3.1565458444479315,1.9008119304059652,0.08805,1.0
AFR,KEGG:DNA replication,34,6,3.1565458444479315,1.9008119304059652,0.08855,1.0
AFR,GO:DNA-templated DNA Replication (GO:0006261),67,10,6.220252105235629,1.607651881437881,0.0887,1.0
AFR,GO:Detection Of Calcium Ion (GO:0005513),12,3,1.1140750039227993,2.6928169014084506,0.08955,1.0
AFR,KEGG:Axon guidance,176,22,16.339766724201056,1.3464084507042253,0.0897,1.0
AFR,GO:Histone Monoubiquitination (GO:0010390),12,3,1.1140750039227993,2.6928169014084506,0.09015,1.0
AFR,GO:Cardiac Right Ventricle Morphogenesis (GO:0003215),12,3,1.1140750039227993,2.6928169014084506,0.0902,1.0
AFR,GO:Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),26,5,2.413829175166065,2.071397616468039,0.0903,1.0
AFR,GO:Regulation Of Cell Projection Organization (GO:0031344),12,3,1.1140750039227993,2.6928169014084506,0.0908,1.0
AFR,KEGG:Thermogenesis,213,26,19.774831319629687,1.31480261852807,0.09085,1.0
AFR,GO:Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),222,27,20.61038757257179,1.3100190331176247,0.09155,1.0
AFR,GO:Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),19,4,1.7639520895444323,2.26763528539659,0.0917,1.0
AFR,GO:Negative Regulation Of Axonogenesis (GO:0050771),19,4,1.7639520895444323,2.26763528539659,0.0919,1.0
AFR,GO:Positive Regulation Of Activated T Cell Proliferation (GO:0042104),19,4,1.7639520895444323,2.26763528539659,0.09205,1.0
AFR,GO:Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628),12,3,1.1140750039227993,2.6928169014084506,0.09225,1.0
AFR,GO:Axonal Fasciculation (GO:0007413),12,3,1.1140750039227993,2.6928169014084506,0.09235,1.0
AFR,GO:Regulation Of Neuroinflammatory Response (GO:0150077),19,4,1.7639520895444323,2.26763528539659,0.09235,1.0
AFR,GO:Positive Regulation Of mRNA Metabolic Process (GO:1903313),12,3,1.1140750039227993,2.6928169014084506,0.0928,1.0
AFR,GO:Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897),12,3,1.1140750039227993,2.6928169014084506,0.0929,1.0
AFR,GO:Regulation Of Tissue Remodeling (GO:0034103),19,4,1.7639520895444323,2.26763528539659,0.0929,1.0
AFR,GO:Folic Acid Metabolic Process (GO:0046655),12,3,1.1140750039227993,2.6928169014084506,0.0932,1.0
AFR,GO:Glucosamine-Containing Compound Metabolic Process (GO:1901071),12,3,1.1140750039227993,2.6928169014084506,0.0933,1.0
AFR,GO:DNA Replication Initiation (GO:0006270),19,4,1.7639520895444323,2.26763528539659,0.09335,1.0
AFR,GO:Cardiac Epithelial To Mesenchymal Transition (GO:0060317),19,4,1.7639520895444323,2.26763528539659,0.09335,1.0
AFR,GO:Actin-Myosin Filament Sliding (GO:0033275),12,3,1.1140750039227993,2.6928169014084506,0.0934,1.0
AFR,GO:Positive Regulation Of Protein Catabolic Process (GO:0045732),85,12,7.891364611119828,1.5206495443247723,0.09355,1.0
AFR,GO:Positive Regulation Of Cell Differentiation (GO:0045597),280,33,25.995083424865317,1.2694708249496982,0.094,1.0
AFR,GO:Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),19,4,1.7639520895444323,2.26763528539659,0.0947,1.0
AFR,GO:Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),103,14,9.562477117004027,1.4640557910570218,0.0948,1.0
AFR,GO:Astrocyte Activation (GO:0048143),12,3,1.1140750039227993,2.6928169014084506,0.095,1.0
AFR,GO:Inositol Phosphate-Mediated Signaling (GO:0048016),19,4,1.7639520895444323,2.26763528539659,0.09525,1.0
AFR,GO:Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341),12,3,1.1140750039227993,2.6928169014084506,0.0958,1.0
AFR,KEGG:Epithelial cell signaling in Helicobacter pylori infection,68,10,6.313091688895863,1.584009942004971,0.0959,1.0
AFR,"GO:Base-Excision Repair, Gap-Filling (GO:0006287)",12,3,1.1140750039227993,2.6928169014084506,0.09595,1.0
AFR,GO:Positive Regulation Of Microtubule Nucleation (GO:0090063),6,2,0.5570375019613997,3.5904225352112675,0.09665,1.0
AFR,GO:Positive Regulation Of Protein Transport (GO:0051222),68,10,6.313091688895863,1.584009942004971,0.09665,1.0
AFR,GO:Cortical Actin Cytoskeleton Organization (GO:0030866),19,4,1.7639520895444323,2.26763528539659,0.0967,1.0
AFR,GO:Regulation Of Rab Protein Signal Transduction (GO:0032483),6,2,0.5570375019613997,3.5904225352112675,0.0968,1.0
AFR,GO:Regulation Of Nuclease Activity (GO:0032069),6,2,0.5570375019613997,3.5904225352112675,0.097,1.0
AFR,GO:Hindlimb Morphogenesis (GO:0035137),6,2,0.5570375019613997,3.5904225352112675,0.0972,1.0
AFR,GO:Detection Of Muscle Stretch (GO:0035995),6,2,0.5570375019613997,3.5904225352112675,0.0974,1.0
AFR,GO:Cellular Response To Interleukin-1 (GO:0071347),77,11,7.148647941837962,1.5387525150905434,0.0978,1.0
AFR,KEGG:Biosynthesis of unsaturated fatty acids,27,5,2.5066687588262986,1.9946791862284818,0.098,1.0
AFR,GO:Negative Regulation Of Heart Rate (GO:0010459),6,2,0.5570375019613997,3.5904225352112675,0.09825,1.0
AFR,GO:Dense Core Granule Cytoskeletal Transport (GO:0099519),6,2,0.5570375019613997,3.5904225352112675,0.09885,1.0
AFR,KEGG:Starch and sucrose metabolism,35,6,3.2493854281081647,1.846503018108652,0.09975,1.0
AFR,GO:Negative Regulation Of Catecholamine Secretion (GO:0033604),6,2,0.5570375019613997,3.5904225352112675,0.09975,1.0
AFR,GO:Glycerol-3-Phosphate Metabolic Process (GO:0006072),6,2,0.5570375019613997,3.5904225352112675,0.10005,1.0
AFR,GO:Glycosaminoglycan Metabolic Process (GO:0030203),27,5,2.5066687588262986,1.9946791862284818,0.1002,1.0
AFR,KEGG:Fatty acid elongation,27,5,2.5066687588262986,1.9946791862284818,0.10025,1.0
AFR,GO:Negative Regulation Of Centriole Replication (GO:0046600),6,2,0.5570375019613997,3.5904225352112675,0.1004,1.0
AFR,GO:Positive Regulation Of cAMP-mediated Signaling (GO:0043950),6,2,0.5570375019613997,3.5904225352112675,0.1004,1.0
AFR,GO:Positive Regulation Of Protein Import Into Nucleus (GO:0042307),27,5,2.5066687588262986,1.9946791862284818,0.10045,1.0
AFR,GO:Cellular Response To Laminar Fluid Shear Stress (GO:0071499),6,2,0.5570375019613997,3.5904225352112675,0.1005,1.0
AFR,GO:Positive Regulation Of Synaptic Plasticity (GO:0031915),6,2,0.5570375019613997,3.5904225352112675,0.10055,1.0
AFR,GO:RNA Phosphodiester Bond Hydrolysis (GO:0090501),27,5,2.5066687588262986,1.9946791862284818,0.1007,1.0
AFR,GO:Hyaluronan Biosynthetic Process (GO:0030213),6,2,0.5570375019613997,3.5904225352112675,0.10155,1.0
AFR,"GO:Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",6,2,0.5570375019613997,3.5904225352112675,0.1017,1.0
AFR,GO:mRNA Transport (GO:0051028),52,8,4.82765835033213,1.6571180931744314,0.1019,1.0
AFR,GO:Noradrenergic Neuron Differentiation (GO:0003357),6,2,0.5570375019613997,3.5904225352112675,0.1019,1.0
AFR,GO:Protein Insertion Into Mitochondrial Membrane (GO:0051204),27,5,2.5066687588262986,1.9946791862284818,0.10205,1.0
AFR,GO:Glycoside Catabolic Process (GO:0016139),6,2,0.5570375019613997,3.5904225352112675,0.1022,1.0
AFR,GO:Locomotor Rhythm (GO:0045475),6,2,0.5570375019613997,3.5904225352112675,0.10225,1.0
AFR,GO:Regulation Of Anion Channel Activity (GO:0010359),6,2,0.5570375019613997,3.5904225352112675,0.1025,1.0
AFR,GO:Skeletal Muscle Thin Filament Assembly (GO:0030240),6,2,0.5570375019613997,3.5904225352112675,0.1027,1.0
AFR,GO:Mesenchymal Cell Differentiation (GO:0048762),52,8,4.82765835033213,1.6571180931744314,0.1035,1.0
AFR,GO:RNA Processing (GO:0006396),178,22,16.525445891521525,1.331280265864852,0.10415,1.0
AFR,GO:Regulation Of Ketone Biosynthetic Process (GO:0010566),6,2,0.5570375019613997,3.5904225352112675,0.1051,1.0
AFR,GO:Long-Term Memory (GO:0007616),20,4,1.8567916732046654,2.1542535211267606,0.1052,1.0
AFR,GO:Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),20,4,1.8567916732046654,2.1542535211267606,0.1065,1.0
AFR,GO:Protein Sumoylation (GO:0016925),44,7,4.084941681050264,1.7136107554417415,0.10695,1.0
AFR,GO:Nervous System Development (GO:0007399),411,46,38.15706888435587,1.2055433329906446,0.10715,1.0
AFR,GO:Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),20,4,1.8567916732046654,2.1542535211267606,0.10785,1.0
AFR,GO:Phosphatidylserine Metabolic Process (GO:0006658),20,4,1.8567916732046654,2.1542535211267606,0.10795,1.0
AFR,GO:Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),13,3,1.2069145875830325,2.485677139761647,0.10885,1.0
AFR,KEGG:Arginine biosynthesis,20,4,1.8567916732046654,2.1542535211267606,0.1089,1.0
AFR,GO:Regulation Of Vasculogenesis (GO:2001212),13,3,1.2069145875830325,2.485677139761647,0.1089,1.0
AFR,GO:Ribosomal Large Subunit Assembly (GO:0000027),20,4,1.8567916732046654,2.1542535211267606,0.10895,1.0
AFR,GO:DNA Unwinding Involved In DNA Replication (GO:0006268),20,4,1.8567916732046654,2.1542535211267606,0.109,1.0
AFR,GO:Regulation Of Dendritic Spine Morphogenesis (GO:0061001),28,5,2.5995083424865317,1.923440643863179,0.1095,1.0
AFR,GO:Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894),13,3,1.2069145875830325,2.485677139761647,0.11085,1.0
AFR,GO:Negative Regulation Of Cartilage Development (GO:0061037),13,3,1.2069145875830325,2.485677139761647,0.1109,1.0
AFR,GO:Vacuolar Acidification (GO:0007035),28,5,2.5995083424865317,1.923440643863179,0.11125,1.0
AFR,GO:Odontogenesis (GO:0042476),36,6,3.342225011768398,1.7952112676056338,0.11145,1.0
AFR,GO:Negative Regulation Of Transferase Activity (GO:0051348),36,6,3.342225011768398,1.7952112676056338,0.1117,1.0
AFR,GO:Response To Epidermal Growth Factor (GO:0070849),28,5,2.5995083424865317,1.923440643863179,0.1117,1.0
AFR,GO:Response To Transforming Growth Factor Beta (GO:0071559),36,6,3.342225011768398,1.7952112676056338,0.1118,1.0
AFR,GO:Cellular Response To Tumor Necrosis Factor (GO:0071356),115,15,10.676552120926827,1.4049479485609309,0.11215,1.0
AFR,GO:Regulation Of Cell Fate Specification (GO:0042659),13,3,1.2069145875830325,2.485677139761647,0.11215,1.0
AFR,GO:Positive Regulation Of Viral Genome Replication (GO:0045070),28,5,2.5995083424865317,1.923440643863179,0.1123,1.0
AFR,GO:Regulation Of Protein Import Into Nucleus (GO:0042306),36,6,3.342225011768398,1.7952112676056338,0.11245,1.0
AFR,GO:Inner Dynein Arm Assembly (GO:0036159),13,3,1.2069145875830325,2.485677139761647,0.1135,1.0
AFR,GO:Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774),13,3,1.2069145875830325,2.485677139761647,0.1137,1.0
AFR,GO:Regulation Of Potassium Ion Transport (GO:0043266),28,5,2.5995083424865317,1.923440643863179,0.114,1.0
AFR,GO:Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078),13,3,1.2069145875830325,2.485677139761647,0.11455,1.0
AFR,GO:Negative Regulation Of Lyase Activity (GO:0051350),13,3,1.2069145875830325,2.485677139761647,0.1146,1.0
AFR,GO:Positive Regulation Of DNA Repair (GO:0045739),88,12,8.169883362100528,1.468809218950064,0.11465,1.0
AFR,GO:Neural Crest Cell Migration (GO:0001755),36,6,3.342225011768398,1.7952112676056338,0.11485,1.0
AFR,GO:Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018),13,3,1.2069145875830325,2.485677139761647,0.11495,1.0
AFR,GO:Transcription By RNA Polymerase III (GO:0006383),28,5,2.5995083424865317,1.923440643863179,0.1156,1.0
AFR,KEGG:Non-homologous end-joining,13,3,1.2069145875830325,2.485677139761647,0.11565,1.0
AFR,GO:Membrane Repolarization During Action Potential (GO:0086011),13,3,1.2069145875830325,2.485677139761647,0.11755,1.0
AFR,GO:Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),21,4,1.9496312568648988,2.0516700201207243,0.11935,1.0
AFR,GO:Activation Of GTPase Activity (GO:0090630),98,13,9.09827919870286,1.4288416211555046,0.11945,1.0
AFR,GO:Regulation Of Apoptotic Signaling Pathway (GO:2001233),45,7,4.1777812647104975,1.6755305164319247,0.1211,1.0
AFR,GO:Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),37,6,3.435064595428631,1.746692044156833,0.1211,1.0
AFR,GO:Sensory Organ Development (GO:0007423),63,9,5.848893770594696,1.5387525150905434,0.12165,1.0
AFR,GO:Positive Regulation Of Cellular Component Organization (GO:0051130),108,14,10.026675035305194,1.3962754303599374,0.12185,1.0
AFR,GO:Regulation Of mRNA Stability (GO:0043488),71,10,6.591610439876562,1.5170799444554652,0.1221,1.0
AFR,GO:Regulation Of Histone Acetylation (GO:0035065),21,4,1.9496312568648988,2.0516700201207243,0.12365,1.0
