pathway,n_genes,n_below,expected_below,fold_enrichment,mean_rank_pct,perm_p,q_value,significant_fdr05
GO_BP:Positive Regulation Of Defense Response To Virus By Host (GO:0002230),27,2,2.5192755772082185,0.7938790095430277,57.44045944930996,1.0,1.0,False
GO_BP:Positive Regulation Of Dendrite Development (GO:1900006),9,0,0.8397585257360729,0.0,62.57072060586787,1.0,1.0,False
GO_BP:Positive Regulation Of Dendrite Extension (GO:1903861),16,0,1.4929040457530185,0.0,45.93368379125706,1.0,1.0,False
GO_BP:Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732),8,0,0.7464520228765092,0.0,71.95378201375475,1.0,1.0,False
GO_BP:Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),103,4,9.610569794535056,0.41620841277013104,55.25140844710933,1.0,1.0,False
GO_BP:Positive Regulation Of Fatty Acid Oxidation (GO:0046321),12,1,1.1196780343147639,0.8931138857359061,40.09443524342651,1.0,1.0,False
GO_BP:Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271),6,0,0.5598390171573819,0.0,60.82881345642386,1.0,1.0,False
GO_BP:Positive Regulation Of Fibroblast Migration (GO:0010763),7,0,0.6531455200169456,0.0,50.42573836630638,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-1 Production (GO:0032732),61,4,5.691696674433383,0.7027781395954671,55.83067249140576,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-10 Production (GO:0032733),27,1,2.5192755772082185,0.39693950477151385,51.232594009932036,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-13 Production (GO:0032736),10,0,0.9330650285956366,0.0,56.65389483266107,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-2 Production (GO:0032743),25,2,2.3326625714890916,0.8573893303064698,59.24723563456677,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-4 Production (GO:0032753),16,0,1.4929040457530185,0.0,63.94082713395583,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-5 Production (GO:0032754),6,0,0.5598390171573819,0.0,55.049496653007395,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-6 Production (GO:0032755),72,5,6.718068205888583,0.7442615714465884,50.91480339341686,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-8 Production (GO:0032757),58,1,5.4117771658546925,0.1847821832557047,52.6606750227467,1.0,1.0,False
GO_BP:Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148),6,0,0.5598390171573819,0.0,37.507622056332075,1.0,1.0,False
GO_BP:Positive Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145),7,0,0.6531455200169456,0.0,36.27298739649026,1.0,1.0,False
GO_BP:Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),37,3,3.4523406058038555,0.8689756726079086,50.647554399686875,1.0,1.0,False
GO_BP:Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),5,0,0.4665325142978183,0.0,55.819009434694536,1.0,1.0,False
GO_BP:Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),29,2,2.7058885829273462,0.7391287330228188,62.94654182593486,1.0,1.0,False
GO_BP:Positive Regulation Of Isomerase Activity (GO:0010912),7,0,0.6531455200169456,0.0,39.80650973235517,1.0,1.0,False
GO_BP:Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),55,4,5.131857657276001,0.7794448457331544,55.429466920701636,1.0,1.0,False
GO_BP:Positive Regulation Of Isotype Switching (GO:0045830),15,0,1.3995975428934548,0.0,47.86830999178255,1.0,1.0,False
GO_BP:Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712),5,0,0.4665325142978183,0.0,70.85507375101722,1.0,1.0,False
GO_BP:Positive Regulation Of Kinase Activity (GO:0033674),102,7,9.517263291675492,0.7355055529589816,57.248464380720364,1.0,1.0,False
GO_BP:Positive Regulation Of Leukocyte Activation (GO:0002696),19,1,1.7728235543317095,0.5640719278332039,50.4318080135511,1.0,1.0,False
GO_BP:Positive Regulation Of Leukocyte Degranulation (GO:0043302),13,0,1.2129845371743275,0.0,54.78017444940232,1.0,1.0,False
GO_BP:Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),49,1,4.572018640118619,0.21872176793532394,61.41721188197434,1.0,1.0,False
GO_BP:Positive Regulation Of Leukocyte Proliferation (GO:0070665),16,0,1.4929040457530185,0.0,52.73436624381354,1.0,1.0,False
GO_BP:Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238),6,0,0.5598390171573819,0.0,47.770537316512126,1.0,1.0,False
GO_BP:Positive Regulation Of Ligase Activity (GO:0051351),6,0,0.5598390171573819,0.0,54.59420073790387,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),38,1,3.545647108663419,0.28203596391660196,50.85182543930817,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Catabolic Process (GO:0050996),19,1,1.7728235543317095,0.5640719278332039,43.89410104272423,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Localization (GO:1905954),10,0,0.9330650285956366,0.0,45.977787433778744,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Metabolic Process (GO:0045834),24,2,2.2393560686295277,0.8931138857359061,47.127348149898616,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Storage (GO:0010884),19,0,1.7728235543317095,0.0,54.999711281830166,1.0,1.0,False
GO_BP:Positive Regulation Of Lipid Transport (GO:0032370),11,1,1.0263715314552002,0.974306057166443,45.7436592719346,1.0,1.0,False
GO_BP:Positive Regulation Of Kidney Development (GO:0090184),6,0,0.5598390171573819,0.0,54.04028797451914,1.0,1.0,False
GO_BP:Positive Regulation Of Cholesterol Transport (GO:0032376),31,2,2.892501588646473,0.6914430083116693,56.48785958307966,1.0,1.0,False
GO_BP:Positive Regulation Of Integrin Activation (GO:0033625),10,0,0.9330650285956366,0.0,54.574490995317134,1.0,1.0,False
GO_BP:Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628),12,1,1.1196780343147639,0.8931138857359061,54.032606194580374,1.0,1.0,False
GO_BP:Positive Regulation Of Filopodium Assembly (GO:0051491),24,2,2.2393560686295277,0.8931138857359061,58.75468690071322,1.0,1.0,False
GO_BP:Positive Regulation Of Flagellated Sperm Motility (GO:1902093),5,0,0.4665325142978183,0.0,67.64748803210696,1.0,1.0,False
GO_BP:Positive Regulation Of Focal Adhesion Disassembly (GO:0120183),5,0,0.4665325142978183,0.0,59.65680391396647,1.0,1.0,False
GO_BP:Positive Regulation Of Gap Junction Assembly (GO:1903598),5,0,0.4665325142978183,0.0,65.34365984699828,1.0,1.0,False
GO_BP:Positive Regulation Of Gastrulation (GO:2000543),6,0,0.5598390171573819,0.0,37.281843442317765,1.0,1.0,False
GO_BP:Positive Regulation Of Gene Expression (GO:0010628),458,41,42.73437830968015,0.9594149165547289,48.232144032273894,1.0,1.0,False
GO_BP:Positive Regulation Of Glial Cell Differentiation (GO:0045687),16,1,1.4929040457530185,0.6698354143019296,48.59301327930339,1.0,1.0,False
GO_BP:Positive Regulation Of Gliogenesis (GO:0014015),6,0,0.5598390171573819,0.0,65.98484695530713,1.0,1.0,False
GO_BP:Positive Regulation Of Glucose Import (GO:0046326),25,2,2.3326625714890916,0.8573893303064698,48.93322675961167,1.0,1.0,False
GO_BP:Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725),13,1,1.2129845371743275,0.8244128176023748,49.58221989409999,1.0,1.0,False
GO_BP:Positive Regulation Of Glycogen Metabolic Process (GO:0070875),14,1,1.3062910400338912,0.7655261877736338,46.75831983363707,1.0,1.0,False
GO_BP:Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560),13,1,1.2129845371743275,0.8244128176023748,50.08461114845597,1.0,1.0,False
GO_BP:Positive Regulation Of Granulocyte Differentiation (GO:0030854),5,0,0.4665325142978183,0.0,56.029453893398035,1.0,1.0,False
GO_BP:Positive Regulation Of Growth (GO:0045927),76,4,7.091294217326838,0.5640719278332039,55.10471744017327,1.0,1.0,False
GO_BP:Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774),13,1,1.2129845371743275,0.8244128176023748,55.257528803766455,1.0,1.0,False
GO_BP:Positive Regulation Of Heart Rate (GO:0010460),17,1,1.5862105486125821,0.6304333311076984,54.76338987948094,1.0,1.0,False
GO_BP:Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116),14,1,1.3062910400338912,0.7655261877736338,43.929168526017484,1.0,1.0,False
GO_BP:Positive Regulation Of Hippo Signaling (GO:0035332),9,0,0.8397585257360729,0.0,60.53995867489347,1.0,1.0,False
GO_BP:Positive Regulation Of Histone Deacetylation (GO:0031065),11,0,1.0263715314552002,0.0,50.08517186090293,1.0,1.0,False
GO_BP:Positive Regulation Of Hormone Secretion (GO:0046887),18,0,1.6795170514721458,0.0,40.19686055494573,1.0,1.0,False
GO_BP:Positive Regulation Of Hydrolase Activity (GO:0051345),170,9,15.862105486125822,0.5673899979969286,55.548679443316104,1.0,1.0,False
GO_BP:Positive Regulation Of Icosanoid Secretion (GO:0032305),6,0,0.5598390171573819,0.0,56.89150119158429,1.0,1.0,False
GO_BP:Positive Regulation Of Immune Effector Process (GO:0002699),35,1,3.2657276000847277,0.30621047510945354,59.0832462059388,1.0,1.0,False
GO_BP:Positive Regulation Of Immune Response (GO:0050778),76,6,7.091294217326838,0.8461078917498058,54.275147693429744,1.0,1.0,False
GO_BP:Positive Regulation Of Immune Response To Tumor Cell (GO:0002839),5,0,0.4665325142978183,0.0,68.02934617429084,1.0,1.0,False
GO_BP:Positive Regulation Of Immune System Process (GO:0002684),26,2,2.425969074348655,0.8244128176023748,58.17269132141072,1.0,1.0,False
GO_BP:Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891),15,0,1.3995975428934548,0.0,54.3781503664112,1.0,1.0,False
GO_BP:Positive Regulation Of Immunoglobulin Production (GO:0002639),32,1,2.985808091506037,0.3349177071509648,42.702863075710155,1.0,1.0,False
GO_BP:Positive Regulation Of Inflammatory Response (GO:0050729),100,9,9.330650285956366,0.9645629965947785,49.06825487863031,1.0,1.0,False
GO_BP:Positive Regulation Of Innate Immune Response (GO:0045089),42,2,3.9188731201016735,0.5103507918490893,56.84868185242306,1.0,1.0,False
GO_BP:Positive Regulation Of Hemostasis (GO:1900048),11,1,1.0263715314552002,0.974306057166443,46.14058396234231,1.0,1.0,False
GO_BP:Positive Regulation Of Cholesterol Storage (GO:0010886),5,0,0.4665325142978183,0.0,68.41397825202395,1.0,1.0,False
GO_BP:Positive Regulation Of Cholesterol Metabolic Process (GO:0090205),10,0,0.9330650285956366,0.0,45.471054543817914,1.0,1.0,False
GO_BP:Positive Regulation Of Cholesterol Efflux (GO:0010875),22,1,2.0527430629104004,0.4871530285832215,55.19469590620818,1.0,1.0,False
GO_BP:Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),8,0,0.7464520228765092,0.0,53.84832612045879,1.0,1.0,False
GO_BP:Positive Regulation Of RNA Metabolic Process (GO:0051254),33,2,3.079114594365601,0.6495373714442954,44.42620957063552,1.0,1.0,False
GO_BP:Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),47,2,4.385405634399492,0.4560581544183351,57.62136589308235,1.0,1.0,False
GO_BP:Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),27,1,2.5192755772082185,0.39693950477151385,64.09959500283415,1.0,1.0,False
GO_BP:Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),17,0,1.5862105486125821,0.0,50.9740550182565,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Activation (GO:0050870),103,9,9.610569794535056,0.9364689287327947,50.778107978722716,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Apoptotic Process (GO:0070234),9,0,0.8397585257360729,0.0,55.23693421833186,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Chemotaxis (GO:0010820),12,1,1.1196780343147639,0.8931138857359061,42.93913475903772,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Cytokine Production (GO:0002726),21,1,1.9594365600508368,0.5103507918490893,52.931172893998145,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Differentiation In Thymus (GO:0033089),5,0,0.4665325142978183,0.0,69.6035430426214,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),33,1,3.079114594365601,0.3247686857221477,65.70774819709914,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Mediated Immunity (GO:0002711),42,2,3.9188731201016735,0.5103507918490893,61.184539036453806,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Migration (GO:2000406),25,1,2.3326625714890916,0.4286946651532349,49.239723221995575,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Proliferation (GO:0042102),62,3,5.785003177292946,0.518582256233752,52.689082042357185,1.0,1.0,False
GO_BP:Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),17,1,1.5862105486125821,0.6304333311076984,58.814573484653174,1.0,1.0,False
GO_BP:Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),12,0,1.1196780343147639,0.0,56.8827969693675,1.0,1.0,False
GO_BP:Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),12,1,1.1196780343147639,0.8931138857359061,54.07427103461074,1.0,1.0,False
GO_BP:Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),7,0,0.6531455200169456,0.0,49.544898863171625,1.0,1.0,False
GO_BP:Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630),5,0,0.4665325142978183,0.0,61.544029523323886,1.0,1.0,False
GO_BP:Positive Regulation Of T-helper Cell Differentiation (GO:0045624),12,0,1.1196780343147639,0.0,49.162976445981364,1.0,1.0,False
GO_BP:Positive Regulation Of TOR Signaling (GO:0032008),43,4,4.012179622961237,0.9969643375656627,48.055183119364564,1.0,1.0,False
GO_BP:Positive Regulation Of TORC1 Signaling (GO:1904263),25,1,2.3326625714890916,0.4286946651532349,53.86844925304728,1.0,1.0,False
GO_BP:Positive Regulation Of Acrosome Reaction (GO:2000344),9,0,0.8397585257360729,0.0,52.01698135593412,1.0,1.0,False
GO_BP:Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251),8,0,0.7464520228765092,0.0,55.21012478874718,1.0,1.0,False
GO_BP:Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),51,3,4.758631645837746,0.6304333311076985,51.35837561313799,1.0,1.0,False
GO_BP:Positive Regulation Of Activated T Cell Proliferation (GO:0042104),18,1,1.6795170514721458,0.5954092571572708,51.63019758363593,1.0,1.0,False
GO_BP:Positive Regulation Of Activin Receptor Signaling Pathway (GO:0032927),5,0,0.4665325142978183,0.0,48.54068255840444,1.0,1.0,False
GO_BP:Positive Regulation Of Adenylate Cyclase Activity (GO:0045762),25,1,2.3326625714890916,0.4286946651532349,58.05781808460172,1.0,1.0,False
GO_BP:Positive Regulation Of Adipose Tissue Development (GO:1904179),7,0,0.6531455200169456,0.0,51.403543718072726,1.0,1.0,False
GO_BP:Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932),12,0,1.1196780343147639,0.0,48.76091831131214,1.0,1.0,False
GO_BP:Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556),5,0,0.4665325142978183,0.0,65.4935387399384,1.0,1.0,False
GO_BP:Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),17,1,1.5862105486125821,0.6304333311076984,61.94253895429098,1.0,1.0,False
GO_BP:Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),143,11,13.342829908917603,0.824412817602375,52.145813749015794,1.0,1.0,False
GO_BP:Positive Regulation Of MAPK Cascade (GO:0043410),299,20,27.898644355009534,0.7168807109585869,54.96610304695147,1.0,1.0,False
GO_BP:Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),18,1,1.6795170514721458,0.5954092571572708,47.20672848982825,1.0,1.0,False
GO_BP:Porphyrin-Containing Compound Catabolic Process (GO:0006787),12,0,1.1196780343147639,0.0,56.33833172546548,1.0,1.0,False
GO_BP:Positive Chemotaxis (GO:0050918),16,0,1.4929040457530185,0.0,52.233619436377836,1.0,1.0,False
GO_BP:Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),12,0,1.1196780343147639,0.0,51.838634837504,1.0,1.0,False
GO_BP:Positive Regulation Of ATP-dependent Activity (GO:0032781),37,3,3.4523406058038555,0.8689756726079086,48.00942549828046,1.0,1.0,False
GO_BP:Positive Regulation Of B Cell Activation (GO:0050871),48,1,4.4787121372590555,0.22327847143397653,52.12057274473309,1.0,1.0,False
GO_BP:Positive Regulation Of B Cell Differentiation (GO:0045579),10,0,0.9330650285956366,0.0,59.755306042514576,1.0,1.0,False
GO_BP:Positive Regulation Of B Cell Proliferation (GO:0030890),27,1,2.5192755772082185,0.39693950477151385,49.5321081695879,1.0,1.0,False
GO_BP:Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861),5,0,0.4665325142978183,0.0,71.58450429372628,1.0,1.0,False
GO_BP:Positive Regulation Of BMP Signaling Pathway (GO:0030513),23,0,2.146049565769964,0.0,47.71002852527469,1.0,1.0,False
"GO_BP:Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)",5,0,0.4665325142978183,0.0,74.24667344033645,1.0,1.0,False
"GO_BP:Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",11,1,1.0263715314552002,0.974306057166443,66.96937980235099,1.0,1.0,False
"GO_BP:Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)",8,0,0.7464520228765092,0.0,59.99751399338846,1.0,1.0,False
GO_BP:Positive Regulation Of CREB Transcription Factor Activity (GO:0032793),17,0,1.5862105486125821,0.0,65.39565876100572,1.0,1.0,False
GO_BP:Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348),10,0,0.9330650285956366,0.0,51.85370206466182,1.0,1.0,False
GO_BP:Positive Regulation Of CoA-transferase Activity (GO:1905920),7,0,0.6531455200169456,0.0,58.69617109186221,1.0,1.0,False
GO_BP:Positive Regulation Of DNA Biosynthetic Process (GO:2000573),63,2,5.87830968015251,0.34023386123272614,49.40472420232244,1.0,1.0,False
"GO_BP:Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",15,1,1.3995975428934548,0.7144911085887249,49.72761337794135,1.0,1.0,False
GO_BP:Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),232,17,21.64710866341877,0.7853242788367449,51.51852072140966,1.0,1.0,False
GO_BP:Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),11,1,1.0263715314552002,0.974306057166443,46.199441770414715,1.0,1.0,False
GO_BP:Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),53,4,4.945244651556874,0.8088578587796885,41.99095120413801,1.0,1.0,False
GO_BP:Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071),5,0,0.4665325142978183,0.0,43.41082887042076,1.0,1.0,False
GO_BP:Positive Regulation Of ERAD Pathway (GO:1904294),10,0,0.9330650285956366,0.0,55.68618986182355,1.0,1.0,False
GO_BP:Positive Regulation Of ERBB Signaling Pathway (GO:1901186),24,0,2.2393560686295277,0.0,60.74653480685824,1.0,1.0,False
GO_BP:Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),175,12,16.32863800042364,0.7349051402626884,56.51686113029202,1.0,1.0,False
GO_BP:Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),18,1,1.6795170514721458,0.5954092571572708,59.7306084289715,1.0,1.0,False
GO_BP:Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),30,2,2.7991950857869097,0.7144911085887249,55.61823491659679,1.0,1.0,False
GO_BP:Positive Regulation Of GTPase Activity (GO:0043547),223,13,20.807350137682697,0.6247792205148043,55.08696879711618,1.0,1.0,False
GO_BP:Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),5,0,0.4665325142978183,0.0,62.80030869297642,1.0,1.0,False
GO_BP:Positive Regulation Of MAP Kinase Activity (GO:0043406),86,6,8.024359245922474,0.747723253174247,49.26967332762372,1.0,1.0,False
GO_BP:Positive Regulation Of DNA Binding (GO:0043388),33,3,3.079114594365601,0.974306057166443,54.473895568590976,1.0,1.0,False
GO_BP:Polyamine Transport (GO:0015846),5,0,0.4665325142978183,0.0,61.98938084110781,1.0,1.0,False
GO_BP:Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638),12,1,1.1196780343147639,0.8931138857359061,56.565052611944616,1.0,1.0,False
GO_BP:Positive Regulation Of Angiogenesis (GO:0045766),118,10,11.010167337428511,0.9082514092229554,51.74600706335163,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),39,3,3.6389536115229824,0.824412817602375,55.2986155835816,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),17,1,1.5862105486125821,0.6304333311076984,55.33211265562968,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Death (GO:0010942),49,4,4.572018640118619,0.8748870717412958,52.83263388969628,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Development (GO:0010720),34,2,3.1724210972251643,0.6304333311076984,46.912918493199136,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Differentiation (GO:0045597),280,25,26.125820800677822,0.9569077347170424,48.05305810795201,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Division (GO:0051781),41,2,3.82556661724211,0.5227983721380913,49.51977156722628,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Growth (GO:0030307),99,5,9.237343783096803,0.5412811428702461,50.795842532694735,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Junction Assembly (GO:1901890),54,3,5.038551154416437,0.5954092571572708,54.5188190030246,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Killing (GO:0031343),6,0,0.5598390171573819,0.0,62.03758454320687,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Migration (GO:0030335),269,19,25.099449269222625,0.7569887209954892,52.0204656829865,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089),7,0,0.6531455200169456,0.0,71.23516780816057,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Motility (GO:2000147),219,19,20.43412412624444,0.9298171961086146,52.37602884311511,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Population Proliferation (GO:0008284),467,41,43.574136835416226,0.9409251215890061,49.888655210466496,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Projection Organization (GO:0031346),114,7,10.636941325990257,0.6580839158054045,53.575755304478456,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Communication (GO:0010647),30,1,2.7991950857869097,0.35724555429436244,51.62312874411177,1.0,1.0,False
GO_BP:Positive Regulation Of Cell-Cell Adhesion (GO:0022409),45,3,4.198792628680365,0.7144911085887249,52.016684209760804,1.0,1.0,False
GO_BP:Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634),5,0,0.4665325142978183,0.0,61.762878154547685,1.0,1.0,False
GO_BP:Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),43,4,4.012179622961237,0.9969643375656627,55.3308742510711,1.0,1.0,False
GO_BP:Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),69,4,6.4381486973098925,0.6212966161641086,53.639866319505515,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Component Biogenesis (GO:0044089),92,5,8.584198263079855,0.5824655776538519,48.78088561562592,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Component Organization (GO:0051130),107,7,9.983795805973312,0.7011361345964122,45.320118202169866,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Metabolic Process (GO:0031325),55,1,5.131857657276001,0.1948612114332886,59.67208745011429,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Respiration (GO:1901857),10,0,0.9330650285956366,0.0,54.64780688240031,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078),13,1,1.2129845371743275,0.8244128176023748,55.65080972404052,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),23,2,2.146049565769964,0.931944924246163,48.015801294704204,1.0,1.0,False
GO_BP:Positive Regulation Of Cellular Senescence (GO:2000774),10,0,0.9330650285956366,0.0,61.36070629547163,1.0,1.0,False
GO_BP:Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),6,0,0.5598390171573819,0.0,50.58631023492966,1.0,1.0,False
GO_BP:Positive Regulation Of Chemokine Production (GO:0032722),50,1,4.665325142978183,0.21434733257661745,56.48662613047672,1.0,1.0,False
GO_BP:Positive Regulation Of Chemotaxis (GO:0050921),43,4,4.012179622961237,0.9969643375656627,53.96428944268471,1.0,1.0,False
GO_BP:Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542),5,0,0.4665325142978183,0.0,41.90891683047788,1.0,1.0,False
GO_BP:Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049),7,0,0.6531455200169456,0.0,57.552371420246,1.0,1.0,False
GO_BP:Positive Regulation Of Amyloid-Beta Formation (GO:1902004),17,1,1.5862105486125821,0.6304333311076984,50.11059115665389,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),17,0,1.5862105486125821,0.0,58.47483676300126,1.0,1.0,False
GO_BP:Positive Regulation Of Cell Activation (GO:0050867),13,0,1.2129845371743275,0.0,45.96679882034501,1.0,1.0,False
GO_BP:Positive Regulation Of Animal Organ Morphogenesis (GO:0110110),5,0,0.4665325142978183,0.0,47.0338969308267,1.0,1.0,False
GO_BP:Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),18,0,1.6795170514721458,0.0,60.37742623075101,1.0,1.0,False
GO_BP:Positive Regulation Of Apoptotic Process (GO:0043065),261,19,24.352997246346114,0.7801914404129755,48.56446462554013,1.0,1.0,False
GO_BP:Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),59,4,5.5050836687142555,0.7266011273783644,52.21850352229888,1.0,1.0,False
GO_BP:Positive Regulation Of Astrocyte Differentiation (GO:0048711),7,0,0.6531455200169456,0.0,49.486194793370565,1.0,1.0,False
GO_BP:Positive Regulation Of Autophagosome Assembly (GO:2000786),15,0,1.3995975428934548,0.0,52.643979369746994,1.0,1.0,False
GO_BP:Positive Regulation Of Autophagosome Maturation (GO:1901098),6,0,0.5598390171573819,0.0,49.34671296610076,1.0,1.0,False
GO_BP:Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599),8,0,0.7464520228765092,0.0,55.22409162131642,1.0,1.0,False
GO_BP:Positive Regulation Of Axonogenesis (GO:0050772),34,2,3.1724210972251643,0.6304333311076984,54.566736126446536,1.0,1.0,False
GO_BP:Positive Regulation Of Binding (GO:0051099),88,3,8.210972251641602,0.36536477143741614,53.13072902969172,1.0,1.0,False
GO_BP:Positive Regulation Of Biomineral Tissue Development (GO:0070169),41,2,3.82556661724211,0.5227983721380913,51.07335643894492,1.0,1.0,False
GO_BP:Positive Regulation Of Biosynthetic Process (GO:0009891),43,2,4.012179622961237,0.49848216878283136,47.73674065687722,1.0,1.0,False
GO_BP:Positive Regulation Of Blood Coagulation (GO:0030194),21,1,1.9594365600508368,0.5103507918490893,49.706470824875815,1.0,1.0,False
GO_BP:Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),43,3,4.012179622961237,0.747723253174247,53.88749125530476,1.0,1.0,False
